sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_code,NSWscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
New South Wales - Central West,103,53,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,121.3716108,2,0,3.294490254,1,0,2
New South Wales - Central West,103,54,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,28.89963724,2,0,4.703538895,0,0,2
New South Wales - Central West,103,55,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,87.4435411,3,0,1.166403088,3,0,2
New South Wales - Central West,103,56,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,66.50717703,2,0,3.351366358,1,0,2
New South Wales - Central West,103,59,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,62.62295082,3,0,2.833331772,1,0,2
New South Wales - Central West,103,61,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,36.69821241,1,0,1.418062031,3,0,2
New South Wales - Central West,103,62,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,20.10928962,1,0,5.58626565,0,0,2
New South Wales - Central West,103,63,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,57.23172628,3,0,2.852111249,1,0,2
New South Wales - Central West,103,71,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,66.56394453,3,0,3.517283791,0,0,2
New South Wales - Central West,103,72,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,119.8770492,3,0,4.54891329,0,0,2
New South Wales - Central West,103,73,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,119.8770492,3,0,2.452576498,2,0,2
New South Wales - Central West,103,74,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,64.35006435,1,0,6.827084124,0,0,2
New South Wales - Central West,103,81,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,35.52795031,0,0,5.323702597,0,0,2
New South Wales - Central West,103,82,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,57.66016713,1,0,8.599890638,0,0,2
New South Wales - Central West,103,83,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,-5.123339658,1,0,7.394282019,0,0,2
New South Wales - Central West,103,84,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,143.3476395,1,0,5.816067226,0,0,2
New South Wales - Central West,103,85,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,6.95900858,0,0,8.407560815,0,0,2
New South Wales - Central West,103,89,14.78292198,1,-10.68172651,1,342.5,320,2,2,56600,1,,,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,1,18.46361186,1,0,3.879472423,0,0,2
Coffs Harbour - Grafton,104,11,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,433.2935561,2,0,1.775513209,3,-2.721088435,1
Coffs Harbour - Grafton,104,12,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,500.2145923,3,0,1.775513209,3,-2.721088435,1
Coffs Harbour - Grafton,104,13,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,161.1739365,2,1,1.934726957,2,-2.721088435,1
Coffs Harbour - Grafton,104,14,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,11.54684096,1,0,1.38456451,3,-2.721088435,1
Coffs Harbour - Grafton,104,21,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,299.4708995,2,0,3.044104943,1,-2.721088435,1
Coffs Harbour - Grafton,104,22,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,165.1234568,3,0,2.395599968,2,-2.721088435,1
Coffs Harbour - Grafton,104,23,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,130.9475397,3,2,2.744430198,2,-2.721088435,1
Coffs Harbour - Grafton,104,24,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,123.5491071,2,1,1.983106736,2,-2.721088435,1
Coffs Harbour - Grafton,104,25,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,229.5609756,0,3,0.842000852,3,-2.721088435,1
Coffs Harbour - Grafton,104,26,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,120.0889248,3,1,2.189164464,2,-2.721088435,1
Coffs Harbour - Grafton,104,27,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,118.940754,2,1,1.637641677,3,-2.721088435,1
Coffs Harbour - Grafton,104,31,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,100,2,1,1.48376513,3,-2.721088435,1
Coffs Harbour - Grafton,104,32,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,21.76560122,2,2,3.672178202,0,-2.721088435,1
Coffs Harbour - Grafton,104,33,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,33.96674584,1,3,3.087091782,1,-2.721088435,1
Coffs Harbour - Grafton,104,34,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,9.89010989,2,2,3.928639959,0,-2.721088435,1
Coffs Harbour - Grafton,104,35,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,8.955223881,2,2,3.215717391,1,-2.721088435,1
Coffs Harbour - Grafton,104,36,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,88.31775701,3,0,4.462419792,0,-2.721088435,1
Coffs Harbour - Grafton,104,39,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,199.1525424,1,0,1.495232111,3,-2.721088435,1
Coffs Harbour - Grafton,104,41,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,122.9712859,2,1,3.48189448,0,-2.721088435,1
Coffs Harbour - Grafton,104,42,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,12.34106208,0,0,4.393815552,0,-2.721088435,1
Coffs Harbour - Grafton,104,43,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,-13.05285868,1,0,5.277350171,0,-2.721088435,1
Coffs Harbour - Grafton,104,44,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,91.00850547,1,0,3.334412454,1,-2.721088435,1
Coffs Harbour - Grafton,104,45,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,200,1,0,2.763530685,2,-2.721088435,1
Coffs Harbour - Grafton,104,51,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,52.88544358,2,0,2.535082122,2,-2.721088435,1
Coffs Harbour - Grafton,104,52,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,52.88544358,2,0,2.826080167,1,-2.721088435,1
Coffs Harbour - Grafton,104,53,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,52.88544358,2,0,3.294490254,1,-2.721088435,1
Coffs Harbour - Grafton,104,54,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,37.71313942,3,0,4.703538895,0,-2.721088435,1
Coffs Harbour - Grafton,104,55,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,86.55126498,3,0,1.166403088,3,-2.721088435,1
Coffs Harbour - Grafton,104,56,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,20.02781641,1,0,3.351366358,1,-2.721088435,1
Coffs Harbour - Grafton,104,59,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,44.4527178,3,0,2.833331772,1,-2.721088435,1
Coffs Harbour - Grafton,104,61,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,23.71541502,3,0,1.418062031,3,-2.721088435,1
Coffs Harbour - Grafton,104,62,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,15.92039801,3,0,5.58626565,0,-2.721088435,1
Coffs Harbour - Grafton,104,63,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,57.23172628,2,0,2.852111249,1,-2.721088435,1
Coffs Harbour - Grafton,104,71,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,48.33538841,1,0,3.517283791,0,-2.721088435,1
Coffs Harbour - Grafton,104,72,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,119.5325543,3,0,4.54891329,0,-2.721088435,1
Coffs Harbour - Grafton,104,73,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,119.5325543,3,0,2.452576498,2,-2.721088435,1
Coffs Harbour - Grafton,104,74,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,5.614035088,2,0,6.827084124,0,-2.721088435,1
Coffs Harbour - Grafton,104,81,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,48.34515366,3,0,5.323702597,0,-2.721088435,1
Coffs Harbour - Grafton,104,82,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,72.15346535,3,0,8.599890638,0,-2.721088435,1
Coffs Harbour - Grafton,104,83,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,17.7920686,2,0,7.394282019,0,-2.721088435,1
Coffs Harbour - Grafton,104,84,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,33.8740458,3,0,5.816067226,0,-2.721088435,1
Coffs Harbour - Grafton,104,85,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,-2.748091603,3,0,8.407560815,0,-2.721088435,1
Coffs Harbour - Grafton,104,89,14.78292198,1,0,0,570,393,1,1,48600,1,,,-26.92307692,-5.882352941,14.22805247,1,1,1,0.884563288,3,9875,9868,-0.070886076,0,104,,1,24.47643979,3,0,3.879472423,0,-2.721088435,1
Far West and Orana,105,11,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,69.97782705,1,0,1.775513209,3,-10.25641026,0
Far West and Orana,105,12,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,500.2145923,2,0,1.775513209,3,-10.25641026,0
Far West and Orana,105,13,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,24.48519041,1,1,1.934726957,2,-10.25641026,0
Far West and Orana,105,14,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,44.24119241,3,0,1.38456451,3,-10.25641026,0
Far West and Orana,105,21,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,33.30965909,1,0,3.044104943,1,-10.25641026,0
Far West and Orana,105,22,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,72.55301794,2,0,2.395599968,2,-10.25641026,0
Far West and Orana,105,23,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,130.9475397,0,2,2.744430198,2,-10.25641026,0
Far West and Orana,105,24,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,83.36414048,2,1,1.983106736,2,-10.25641026,0
Far West and Orana,105,25,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,105.9595407,3,3,0.842000852,3,-10.25641026,0
Far West and Orana,105,26,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,120.0889248,3,1,2.189164464,2,-10.25641026,0
Far West and Orana,105,27,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,65.04132231,2,1,1.637641677,3,-10.25641026,0
Far West and Orana,105,31,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,62.3119015,0,1,1.48376513,3,-10.25641026,0
Far West and Orana,105,32,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,21.76560122,1,2,3.672178202,0,-10.25641026,0
Far West and Orana,105,33,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,33.96674584,1,3,3.087091782,1,-10.25641026,0
Far West and Orana,105,34,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,29.35251799,3,2,3.928639959,0,-10.25641026,0
Far West and Orana,105,35,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,8.955223881,2,2,3.215717391,1,-10.25641026,0
Far West and Orana,105,36,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,88.31775701,0,0,4.462419792,0,-10.25641026,0
Far West and Orana,105,39,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,135.479798,3,0,1.495232111,3,-10.25641026,0
Far West and Orana,105,41,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,108.3188908,3,1,3.48189448,0,-10.25641026,0
Far West and Orana,105,42,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,87.60162602,3,0,4.393815552,0,-10.25641026,0
Far West and Orana,105,43,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,24.23146474,3,0,5.277350171,0,-10.25641026,0
Far West and Orana,105,44,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,-15.98272138,1,0,3.334412454,1,-10.25641026,0
Far West and Orana,105,45,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,-10.38834951,0,0,2.763530685,2,-10.25641026,0
Far West and Orana,105,51,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,52.88544358,0,0,2.535082122,2,-10.25641026,0
Far West and Orana,105,52,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,52.88544358,0,0,2.826080167,1,-10.25641026,0
Far West and Orana,105,53,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,52.88544358,0,0,3.294490254,1,-10.25641026,0
Far West and Orana,105,54,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,37.71313942,2,0,4.703538895,0,-10.25641026,0
Far West and Orana,105,55,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,50,0,0,1.166403088,3,-10.25641026,0
Far West and Orana,105,56,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,902.3809524,3,0,3.351366358,1,-10.25641026,0
Far West and Orana,105,59,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,44.4527178,1,0,2.833331772,1,-10.25641026,0
Far West and Orana,105,61,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,23.71541502,1,0,1.418062031,3,-10.25641026,0
Far West and Orana,105,62,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,15.92039801,2,0,5.58626565,0,-10.25641026,0
Far West and Orana,105,63,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,17.56007394,2,0,2.852111249,1,-10.25641026,0
Far West and Orana,105,71,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,24.24486508,2,0,3.517283791,0,-10.25641026,0
Far West and Orana,105,72,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,119.5325543,2,0,4.54891329,0,-10.25641026,0
Far West and Orana,105,73,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,119.5325543,2,0,2.452576498,2,-10.25641026,0
Far West and Orana,105,74,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,43.24324324,3,0,6.827084124,0,-10.25641026,0
Far West and Orana,105,81,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,48.34515366,2,0,5.323702597,0,-10.25641026,0
Far West and Orana,105,82,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,72.15346535,0,0,8.599890638,0,-10.25641026,0
Far West and Orana,105,83,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,17.7920686,0,0,7.394282019,0,-10.25641026,0
Far West and Orana,105,84,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,33.8740458,2,0,5.816067226,0,-10.25641026,0
Far West and Orana,105,85,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,-2.748091603,1,0,8.407560815,0,-10.25641026,0
Far West and Orana,105,89,14.78292198,1,0,0,120,240,3,3,52000,1,,,-35.71428571,36.36363636,13.96648045,0,3,1,5.035872523,0,10827,10977,1.385425326,2,105,,1,24.47643979,2,0,3.879472423,0,-10.25641026,0
Hunter Valley exc Newcastle,106,11,14.78292198,1,133.1300144,3,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,106,,1,91.80327869,2,0,1.775513209,3,-0.934579439,1
Hunter Valley exc Newcastle,106,12,14.78292198,1,133.1300144,3,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,106,,1,100.3076923,2,0,1.775513209,3,-0.934579439,1
Hunter Valley exc Newcastle,106,13,14.78292198,1,133.1300144,3,272.5,320,3,3,67400,2,,,-43.42105263,-9.701492537,18.44284925,0,1,2,3.44116144,1,16287,16361,0.454350095,1,106,,1,11.08094349,1,1,1.934726957,2,-0.934579439,1
